date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:19:49	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:12:49%20GMT	http://people.uleth.ca/~daniel.odonnell/images/219.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/219.png	(from https://people.uleth.ca/~daniel.odonnell/blog/recovery-key-for-dell-xps-13-oem-ubuntu-developer-edition)
23:19:49	473828/473828	---M--	200	added ('OK')	image/png	etag:%2273ae4-5817c0d87dd31%22	https://people.uleth.ca/~daniel.odonnell/images/218.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/218.png	(from https://people.uleth.ca/~daniel.odonnell/blog/recovery-key-for-dell-xps-13-oem-ubuntu-developer-edition)
23:19:51	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:12:51%20GMT	http://people.uleth.ca/~daniel.odonnell/images/221.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/221.png	(from https://people.uleth.ca/~daniel.odonnell/blog/recovery-key-for-dell-xps-13-oem-ubuntu-developer-edition)
23:19:51	228728/228728	---M--	200	added ('OK')	image/png	etag:%2237d78-5817c108f620d%22	https://people.uleth.ca/~daniel.odonnell/images/219.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/219.png	(from https://people.uleth.ca/~daniel.odonnell/blog/recovery-key-for-dell-xps-13-oem-ubuntu-developer-edition)
23:19:53	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:12:53%20GMT	http://people.uleth.ca/~daniel.odonnell/images/220.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/220.png	(from https://people.uleth.ca/~daniel.odonnell/blog/recovery-key-for-dell-xps-13-oem-ubuntu-developer-edition)
23:19:53	242131/242131	---M--	200	added ('OK')	image/png	etag:%223b1d3-5817c177d62e3%22	https://people.uleth.ca/~daniel.odonnell/images/221.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/221.png	(from https://people.uleth.ca/~daniel.odonnell/blog/recovery-key-for-dell-xps-13-oem-ubuntu-developer-edition)
23:19:53	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.323.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/conway-s-law-and-open-science-why-it-feels-like-something-s-fundamentally-not-right)
23:19:53	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.324.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/conway-s-law-and-open-science-why-it-feels-like-something-s-fundamentally-not-right)
23:19:53	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.325.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/finding-files-modified-within-a-specific-time-period)
23:19:53	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.326.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/finding-files-modified-within-a-specific-time-period)
23:19:53	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.327.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/using-zenodo-as-a-personal-repository)
23:19:53	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.328.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/using-zenodo-as-a-personal-repository)
23:19:53	93409/93409	---M--	200	added ('OK')	image/png	etag:%2216ce1-5817c12a13389%22	https://people.uleth.ca/~daniel.odonnell/images/220.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/220.png	(from https://people.uleth.ca/~daniel.odonnell/blog/recovery-key-for-dell-xps-13-oem-ubuntu-developer-edition)
23:19:54	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.32a.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/round-up-of-citations-of-the-lethbridge-journal-incubator)
23:19:54	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.32b.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/round-up-of-citations-of-the-lethbridge-journal-incubator)
23:19:54	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.32c.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/finding-and-replacing-text-in-multiple-files-from-bash)
23:19:54	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.32d.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/finding-and-replacing-text-in-multiple-files-from-bash)
23:19:54	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.32e.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/finding-and-moving-off-screen-applications-in-gnome-3-ubuntu-1710)
23:19:54	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.32f.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/finding-and-moving-off-screen-applications-in-gnome-3-ubuntu-1710)
23:19:55	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:12:56%20GMT	http://people.uleth.ca/~daniel.odonnell/images/216.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/216.png	(from https://people.uleth.ca/~daniel.odonnell/blog/finding-and-moving-off-screen-applications-in-gnome-3-ubuntu-1710)
23:19:55	94944/94944	---M--	200	added ('OK')	image/jpeg	etag:%2262433aa6-172e0%22	https://osc.universityofcalifornia.edu/wp-content/uploads/2015/12/OARSvsSNS_500.jpg	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/osc.universityofcalifornia.edu/wp-content/uploads/2015/12/OARSvsSNS_500.jpg	(from https://people.uleth.ca/~daniel.odonnell/blog/using-zenodo-as-a-personal-repository)
23:19:57	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:12:57%20GMT	http://people.uleth.ca/~daniel.odonnell/images/217.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/217.png	(from https://people.uleth.ca/~daniel.odonnell/blog/finding-and-moving-off-screen-applications-in-gnome-3-ubuntu-1710)
23:19:57	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.334.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/talkin-bout-my-g-g-greatest-generation-the-long-november-nablo-1946)
23:19:57	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.335.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/talkin-bout-my-g-g-greatest-generation-the-long-november-nablo-1946)
23:19:59	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:12:59%20GMT	http://people.uleth.ca/~daniel.odonnell/images/215.jpg	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/215.jpg	(from https://people.uleth.ca/~daniel.odonnell/blog/talkin-bout-my-g-g-greatest-generation-the-long-november-nablo-1946)
23:19:59	103830/103830	---M--	200	added ('OK')	image/png	etag:%2219596-5601379012297%22	https://people.uleth.ca/~daniel.odonnell/images/217.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/217.png	(from https://people.uleth.ca/~daniel.odonnell/blog/finding-and-moving-off-screen-applications-in-gnome-3-ubuntu-1710)
23:19:59	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.338.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/an-interesting-issue-with-the-nix-ls-command-or-why-you-should-never-begin-a-filename-with-a-hyphen)
23:19:59	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.339.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/an-interesting-issue-with-the-nix-ls-command-or-why-you-should-never-begin-a-filename-with-a-hyphen)
23:19:59	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.33a.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-fix-tables-that-run-off-the-page-in-google-docs)
23:19:59	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.33b.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-fix-tables-that-run-off-the-page-in-google-docs)
23:19:59	40349/40349	---M--	200	added ('OK')	image/jpeg	etag:%229d9d-56003f6932889%22	https://people.uleth.ca/~daniel.odonnell/images/215.jpg	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/215.jpg	(from https://people.uleth.ca/~daniel.odonnell/blog/talkin-bout-my-g-g-greatest-generation-the-long-november-nablo-1946)
23:20:01	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:13:02%20GMT	http://people.uleth.ca/~daniel.odonnell/images/212.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/212.png	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-fix-tables-that-run-off-the-page-in-google-docs)
23:20:01	1029582/1029582	---M--	200	added ('OK')	image/png	etag:%22fb5ce-5601356b34880%22	https://people.uleth.ca/~daniel.odonnell/images/216.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/216.png	(from https://people.uleth.ca/~daniel.odonnell/blog/finding-and-moving-off-screen-applications-in-gnome-3-ubuntu-1710)
23:20:01	15818/15818	---M--	200	added ('OK')	image/png	etag:%223dca-55e6e4bb1e9e3%22	https://people.uleth.ca/~daniel.odonnell/images/212.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/212.png	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-fix-tables-that-run-off-the-page-in-google-docs)
23:20:03	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:13:03%20GMT	http://people.uleth.ca/~daniel.odonnell/images/213.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/213.png	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-fix-tables-that-run-off-the-page-in-google-docs)
23:20:03	9245/9245	---M--	200	added ('OK')	image/png	etag:%22241d-55e6e4d0d2102%22	https://people.uleth.ca/~daniel.odonnell/images/213.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/213.png	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-fix-tables-that-run-off-the-page-in-google-docs)
23:20:03	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:13:05%20GMT	http://people.uleth.ca/~daniel.odonnell/images/214.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/214.png	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-fix-tables-that-run-off-the-page-in-google-docs)
23:20:03	25319/25319	---M--	200	added ('OK')	image/png	etag:%2262e7-55e6e4c590d6d%22	https://people.uleth.ca/~daniel.odonnell/images/214.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/214.png	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-fix-tables-that-run-off-the-page-in-google-docs)
23:20:03	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.342.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/master-slides-in-libreoffice-reminders)
23:20:03	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.343.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/master-slides-in-libreoffice-reminders)
23:20:03	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.344.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/the-latest-trends-in-communication-your-research-force11-scholarly-communication-institute-july-31-aug-4-2017)
23:20:03	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.345.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/the-latest-trends-in-communication-your-research-force11-scholarly-communication-institute-july-31-aug-4-2017)
23:20:03	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.346.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/linux-chrome-on-chromebook-using-crouton)
23:20:03	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.347.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/linux-chrome-on-chromebook-using-crouton)
23:20:04	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.348.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-open-the-container-folder-for-a-google-doc)
23:20:04	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.349.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-open-the-container-folder-for-a-google-doc)
23:20:04	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:13:06%20GMT	http://people.uleth.ca/~daniel.odonnell/images/207.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/207.png	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-open-the-container-folder-for-a-google-doc)
23:20:04	21589/21589	---M--	200	added ('OK')	image/png	etag:%225455-54f81ff0936ea%22	https://people.uleth.ca/~daniel.odonnell/images/207.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/207.png	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-open-the-container-folder-for-a-google-doc)
23:20:05	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:13:06%20GMT	http://people.uleth.ca/~daniel.odonnell/images/209.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/209.png	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-open-the-container-folder-for-a-google-doc)
23:20:05	37331/37331	---M--	200	added ('OK')	image/png	etag:%2291d3-54f820eb4844a%22	https://people.uleth.ca/~daniel.odonnell/images/209.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/209.png	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-open-the-container-folder-for-a-google-doc)
23:20:06	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:13:07%20GMT	http://people.uleth.ca/~daniel.odonnell/images/208.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/208.png	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-open-the-container-folder-for-a-google-doc)
23:20:06	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.350.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/installing-vidyo-on-ubuntu-1610)
23:20:06	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.351.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/installing-vidyo-on-ubuntu-1610)
23:20:07	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.352.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/date-time-missing-from-menu-bar-ubuntu-1610)
23:20:07	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.353.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/date-time-missing-from-menu-bar-ubuntu-1610)
23:20:07	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.354.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/displaylink-and-ubuntu-1610-and-1704)
23:20:07	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.355.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/displaylink-and-ubuntu-1610-and-1704)
23:20:07	38911/38911	---M--	200	added ('OK')	image/png	etag:%2297ff-54f81ffb76911%22	https://people.uleth.ca/~daniel.odonnell/images/208.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/208.png	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-open-the-container-folder-for-a-google-doc)
23:20:07	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:13:09%20GMT	http://people.uleth.ca/~daniel.odonnell/images/205.jpg	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/205.jpg	(from https://people.uleth.ca/~daniel.odonnell/blog/displaylink-and-ubuntu-1610-and-1704)
23:20:09	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:13:09%20GMT	http://people.uleth.ca/~daniel.odonnell/images/206.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/206.png	(from https://people.uleth.ca/~daniel.odonnell/blog/displaylink-and-ubuntu-1610-and-1704)
23:20:09	1173088/1173088	---M--	200	added ('OK')	image/jpeg	etag:%2211e660-54f44b7e846b7%22	https://people.uleth.ca/~daniel.odonnell/images/205.jpg	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/205.jpg	(from https://people.uleth.ca/~daniel.odonnell/blog/displaylink-and-ubuntu-1610-and-1704)
23:20:09	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.35a.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/updating-textpattern-and-solving-a-rewrite-problem)
23:20:09	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.35b.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/updating-textpattern-and-solving-a-rewrite-problem)
23:20:11	57732/57732	---M--	200	added ('OK')	image/png	etag:%22e184-54f44b947f26a%22	https://people.uleth.ca/~daniel.odonnell/images/206.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/206.png	(from https://people.uleth.ca/~daniel.odonnell/blog/displaylink-and-ubuntu-1610-and-1704)
23:20:11	303/303	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:13:11%20GMT	http://people.uleth.ca/~daniel.odonnell/index.php	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/index.php	(from https://people.uleth.ca/~daniel.odonnell/blog/updating-textpattern-and-solving-a-rewrite-problem)
23:20:11	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.35e.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/galbraith-on-why-universities-should-be-contentious-places)
23:20:11	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.35f.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/galbraith-on-why-universities-should-be-contentious-places)
23:20:11	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.360.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/the-real-crisis-and-the-u-of-l-and-why-the-board-must-act)
23:20:11	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.361.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/the-real-crisis-and-the-u-of-l-and-why-the-board-must-act)
23:20:11	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.362.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/some-tips-on-getting-answers-to-email)
23:20:11	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.363.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/some-tips-on-getting-answers-to-email)
23:20:11	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.364.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-accept-an-invitation-to-a-sshrc-application)
23:20:11	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.365.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-accept-an-invitation-to-a-sshrc-application)
23:20:11	28386/28386	---M-Z	200	added ('OK')	text/html	etag:%221jkpfvo-gzip%22	https://people.uleth.ca/~daniel.odonnell/index.php	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/index-3.html	(from https://people.uleth.ca/~daniel.odonnell/blog/updating-textpattern-and-solving-a-rewrite-problem)
23:20:11	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:13:13%20GMT	http://people.uleth.ca/~daniel.odonnell/images/199.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/199.png	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-accept-an-invitation-to-a-sshrc-application)
23:20:12	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.368.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/soup-to-nuts-a-recent-piece-of-my-writing-that-technology-allows-you-to-follow-from-idea-to-completion)
23:20:12	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.369.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/soup-to-nuts-a-recent-piece-of-my-writing-that-technology-allows-you-to-follow-from-idea-to-completion)
23:20:14	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:13:14%20GMT	http://people.uleth.ca/~daniel.odonnell/images/210.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/210.png	(from https://people.uleth.ca/~daniel.odonnell/blog/soup-to-nuts-a-recent-piece-of-my-writing-that-technology-allows-you-to-follow-from-idea-to-completion)
23:20:14	156915/156915	---M--	200	added ('OK')	image/png	etag:%22264f3-5416d30a650c0%22	https://people.uleth.ca/~daniel.odonnell/images/199.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/199.png	(from https://people.uleth.ca/~daniel.odonnell/blog/how-to-accept-an-invitation-to-a-sshrc-application)
23:20:16	308/308	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2004:13:16%20GMT	http://people.uleth.ca/~daniel.odonnell/images/211.jpg	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/211.jpg	(from https://people.uleth.ca/~daniel.odonnell/blog/soup-to-nuts-a-recent-piece-of-my-writing-that-technology-allows-you-to-follow-from-idea-to-completion)
23:20:16	388088/388088	---M--	200	added ('OK')	image/png	etag:%225ebf8-552d048a1a78a%22	https://people.uleth.ca/~daniel.odonnell/images/210.png	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/people.uleth.ca/_daniel.odonnell/images/210.png	(from https://people.uleth.ca/~daniel.odonnell/blog/soup-to-nuts-a-recent-piece-of-my-writing-that-technology-allows-you-to-follow-from-idea-to-completion)
23:20:16	0/-1	---M--	301	error ('')			http://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.36e.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/customized-pronouns-a-good-idea-that-makes-no-sense-globe-and-mail)
23:20:16	0/-1	---M--	302	error ('')			https://hypothes.is/embed.js	C:/Users/Jocelyn/OneDrive/Desktop/Dan_site_backup_3/hypothes.is/embed.36f.delayed	(from https://people.uleth.ca/~daniel.odonnell/blog/customized-pronouns-a-good-idea-that-makes-no-sense-globe-and-mail)
